"","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"72","faUQnyuIb94","toben hethe played well","toben hethe played well","Rashed bhuiya","https://yt3.ggpht.com/a/AATXAJz0ndOjNkyxblcVG2pOFm_Pgc8XVRS1-62p=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCNcU74Cz_wWpGbgPHkypapQ","UCNcU74Cz_wWpGbgPHkypapQ","TRUE","none","0","2019-07-21T13:20:25Z","2019-07-21T13:20:25Z","UgyG7OALxaRAdd0gDct4AaABAg",NA,NA
"73","faUQnyuIb94","rose lavell is great play..","rose lavell is great play..","Rashed bhuiya","https://yt3.ggpht.com/a/AATXAJz0ndOjNkyxblcVG2pOFm_Pgc8XVRS1-62p=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCNcU74Cz_wWpGbgPHkypapQ","UCNcU74Cz_wWpGbgPHkypapQ","TRUE","none","0","2019-07-21T13:18:25Z","2019-07-21T13:18:25Z","Ugw07v2euVEEPkn5uY94AaABAg",NA,NA
"74","faUQnyuIb94","Nobody likes you... nobody cares...","Nobody likes you... nobody cares...","Katy Wardle","https://yt3.ggpht.com/a/AATXAJyx8ERwbkV9Ll02UNGAGBFydLYlenDD9vr61w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCBuzrBxOBePXDG8kDi8knuQ","UCBuzrBxOBePXDG8kDi8knuQ","TRUE","none","0","2019-07-20T22:08:19Z","2019-07-20T22:08:19Z","Ugw5dmwflYRHBQ1snlp4AaABAg",NA,NA
"75","faUQnyuIb94","Baby mal in her sunglasses probably bc she’s hungover","Baby mal in her sunglasses probably bc she’s hungover","Tryst may","https://yt3.ggpht.com/a/AATXAJyhNsprz97U3uKxSKrJj7j5Xnu1-7yvtroH9Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCFZ1oiB6S9kWxiF6Ac8e1Ow","UCFZ1oiB6S9kWxiF6Ac8e1Ow","TRUE","none","1","2019-07-20T01:10:44Z","2019-07-20T01:10:44Z","Ugz4J5oQRiNkZ-xDzx54AaABAg",NA,NA
"76","faUQnyuIb94","Megan Rapinoe pay raise!!!!XD They should Fire the purple haired Narcisist!!! Who shoved the American Flag on the ground that disgraced the whole team!!! Fire her Fire her  NOW!!! And tell those kids in the audience proper Flag honor!!! That little boy in the front row has his flag laying on the GROUND!!!","Megan Rapinoe pay raise!!!!XD They should Fire the purple haired Narcisist!!! Who shoved the American Flag on the ground that disgraced the whole team!!! Fire her Fire her  NOW!!! And tell those kids in the audience proper Flag honor!!! That little boy in the front row has his flag laying on the GROUND!!!","mike talas","https://yt3.ggpht.com/a/AATXAJxorhBaQPbOLmUYGHBGQoayGYFTo3s38rP18A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCfOrqiGSkCKNavO82RTONGA","UCfOrqiGSkCKNavO82RTONGA","TRUE","none","0","2019-07-19T20:45:27Z","2019-07-19T20:45:27Z","Ugw_MexGGjI32uBeABV4AaABAg",NA,NA
"77","faUQnyuIb94","Who cares about the womens team they are trash","Who cares about the womens team they are trash","Christian Andrade","https://yt3.ggpht.com/a/AATXAJzePTsytBxoWDhGvIpHBuGoiM2JOVNkK9PeIA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCQt2SPT2sHd7eBvkyQTSxNQ","UCQt2SPT2sHd7eBvkyQTSxNQ","TRUE","none","1","2019-07-19T06:21:55Z","2019-07-19T06:21:55Z","UgzIyroI3HMMGwxrNkh4AaABAg",NA,NA
"78","faUQnyuIb94","No one cares about football..or soccer.. fake ass people who just want money.. i kick ball pay me.","No one cares about football..or soccer.. fake ass people who just want money.. i kick ball pay me.","Jay Tree","https://yt3.ggpht.com/a/AATXAJydZNQC4GcqpU_AYuQEl9V8k59hUQFSulBi-w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC3-uYYXojiMLaGObZgZMgoA","UC3-uYYXojiMLaGObZgZMgoA","TRUE","none","0","2019-07-19T05:05:09Z","2019-07-19T05:05:09Z","UgyD9FaJOUKurj47eNN4AaABAg",NA,NA
"79","faUQnyuIb94","Whiny &quot;ooh the men are oppressing us&quot; cry babies. Over 1 billion tuned in for the men&#39;s WC and raised over $4,000,000,000. Women had less than 20 million viewers and didn&#39;t even raise $200,000,000 but they want equal pay?! Give me a break. Rapinoe is a loudmouth moron. Stick to soccer on the small scale and let the men carry the sport. You&#39;re just a side show. That&#39;s her new nickname. Side show Rapinoe. <br /><br /><a href=""http://www.youtube.com/results?search_query=%23sideshowrapinoe"">#sideshowrapinoe</a>","Whiny ""ooh the men are oppressing us"" cry babies. Over 1 billion tuned in for the men's WC and raised over $4,000,000,000. Women had less than 20 million viewers and didn't even raise $200,000,000 but they want equal pay?! Give me a break. Rapinoe is a loudmouth moron. Stick to soccer on the small scale and let the men carry the sport. You're just a side show. That's her new nickname. Side show Rapinoe. 

#sideshowrapinoe","David Lewis","https://yt3.ggpht.com/a/AATXAJz_IDNG9LgQyRlrDXv5sU30pn7Jcv6wowZbmA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC5t0vTlEJ6SpF-7PCywZuaQ","UC5t0vTlEJ6SpF-7PCywZuaQ","TRUE","none","0","2019-07-18T16:17:17Z","2019-07-18T16:17:17Z","UgxZ9Xfepd3djnaBmlN4AaABAg",NA,NA
"80","faUQnyuIb94","Wait for equal pay for 1000 years 😂","Wait for equal pay for 1000 years 😂","Sheba Sheiramoth","https://yt3.ggpht.com/a/AATXAJwtWVr_5v7BvoWY4EgJHUEad-oFBlDNNnzAlA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCpp-0BiqNcJzH3YbSd1jLVQ","UCpp-0BiqNcJzH3YbSd1jLVQ","TRUE","none","0","2019-07-18T14:21:27Z","2019-07-18T14:21:27Z","Ugzp9jKJgspiR1qaM2h4AaABAg",NA,NA
"81","faUQnyuIb94","Anti American POS. Go to Venezuela","Anti American POS. Go to Venezuela","Voltaire","https://yt3.ggpht.com/a/AATXAJw31VyjsmMBFQEGDM8fqqPBX4rHIG6B0PuwDw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCR4oiqEVx9_UfNuY-46799A","UCR4oiqEVx9_UfNuY-46799A","TRUE","none","0","2019-07-18T11:45:51Z","2019-07-18T11:45:51Z","UgwGjoA4QOQmF0LcT8l4AaABAg",NA,NA
"82","faUQnyuIb94","USA!","USA!","Chipotle Fanatic","https://yt3.ggpht.com/a/AATXAJzvCSYcdovUYOsVyUoMNRkActSuugC8o1xYgA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC-1ZkVfmgB1zY9flYWOyjOQ","UC-1ZkVfmgB1zY9flYWOyjOQ","TRUE","none","0","2019-07-18T07:50:17Z","2019-07-18T07:50:17Z","UgxbtbxLoqgZG7gBQ3V4AaABAg",NA,NA
"83","faUQnyuIb94","Megan,  please ditch the sunglasses. I want to see you face.","Megan,  please ditch the sunglasses. I want to see you face.","Brent Porter","https://yt3.ggpht.com/a/AATXAJxr5abc6c70C6cmZpIALvCHTGXsnYtsAUJKcA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCDvt0duE0V3z2PQnNR2zgZw","UCDvt0duE0V3z2PQnNR2zgZw","TRUE","none","0","2019-07-18T07:07:31Z","2019-07-18T07:07:31Z","Ugzmk4t_xjzI07do1pt4AaABAg",NA,NA
"84","faUQnyuIb94","Don&#39;t worry Rapinho, your crap skills will be replaced by Trans Women with way better attitudes soon...Gbye lesbian sports.","Don't worry Rapinho, your crap skills will be replaced by Trans Women with way better attitudes soon...Gbye lesbian sports.","Faux Shizle","https://yt3.ggpht.com/a/AATXAJx_JjYCHTfhFXx3ybQLP3CFCtg45XMntxqRog=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCGuq5BssytTgDWDwUKh2ofA","UCGuq5BssytTgDWDwUKh2ofA","TRUE","none","0","2019-07-18T01:17:04Z","2019-07-18T01:17:04Z","Ugw7gO-AqfoY60ShjiJ4AaABAg",NA,NA
"85","faUQnyuIb94","“Well.. We can’t give you equal pay, but here.... here’s some ice lattes.”","“Well.. We can’t give you equal pay, but here.... here’s some ice lattes.”","MaKhaila Bentil","https://yt3.ggpht.com/a/AATXAJxBuVySeJnl8ur_75D0LLvIFKAflf2IhsrpTw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCxmHZWCwTRyrHCwc5KOHULw","UCxmHZWCwTRyrHCwc5KOHULw","TRUE","none","1","2019-07-17T23:45:58Z","2019-07-17T23:45:58Z","UgyhPhtvVrjo77CzEcB4AaABAg",NA,NA
"86","faUQnyuIb94","I’m confused do they want equal pay for only players who play for the USWNT or for players who also play in the NWSL ? Someone plz clarify","I’m confused do they want equal pay for only players who play for the USWNT or for players who also play in the NWSL ? Someone plz clarify","Dybala For Life","https://yt3.ggpht.com/a/AATXAJwgIpsI7-b1UDPUlAY3rVo5Q7LNjC9u7kgncA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCYw0pVdSwK636ld7LttGBuA","UCYw0pVdSwK636ld7LttGBuA","TRUE","none","0","2019-07-17T21:20:50Z","2019-07-17T21:21:08Z","Ugy3QyzuJ1ovkK93p854AaABAg",NA,NA
"87","faUQnyuIb94","Of course Ali and Ashlyn are next to each other.","Of course Ali and Ashlyn are next to each other.","Skylar Collins","https://yt3.ggpht.com/a/AATXAJwrJE04G4Zaor62FVkO_s_N7-C0r4mneKgH2A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCrvPiHSEFpa4eG0CPeuheUA","UCrvPiHSEFpa4eG0CPeuheUA","TRUE","none","0","2019-07-17T19:31:01Z","2019-07-17T19:31:01Z","UgymBK4Lx2jQ4xwxRyl4AaABAg",NA,NA
"88","faUQnyuIb94","Team &quot;USA&quot; -- how ironic","Team ""USA"" -- how ironic","the big mick","https://yt3.ggpht.com/a/AATXAJzWcoFFsBig35Qke6uVrXo2DTrh5gyUzvfTRw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCHlRVRN6uQ_-xmXu3EBcdFw","UCHlRVRN6uQ_-xmXu3EBcdFw","TRUE","none","2","2019-07-17T16:52:32Z","2019-07-17T16:52:32Z","UgwN-hQWp4MLPJSw8gB4AaABAg",NA,NA
"89","faUQnyuIb94","I love Alyssa Lavelle and press great players . Also the 3 MVP pinoe Morgan n heath","I love Alyssa Lavelle and press great players . Also the 3 MVP pinoe Morgan n heath","Manzon Zix","https://yt3.ggpht.com/a/AATXAJykGrjmd0rHhtIKjdKUs0-CO0UxyPvo_DX_SQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTtxgFdG5cEl_Y22zFImbFg","UCTtxgFdG5cEl_Y22zFImbFg","TRUE","none","1","2019-07-17T14:38:50Z","2019-07-17T14:38:50Z","Ugxk2grwPR5AgstZ1dF4AaABAg",NA,NA
"90","faUQnyuIb94","Nope.. <br />This ain&#39;t it chief.","Nope.. 
This ain't it chief.","Uncle Sam","https://yt3.ggpht.com/a/AATXAJyJMJvEQCaeT1wHTuoaU13rOQyyFXNApss1Lg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCLWgiFZoHfuHwWtNp-KXcJw","UCLWgiFZoHfuHwWtNp-KXcJw","TRUE","none","0","2019-07-17T08:29:47Z","2019-07-17T08:29:47Z","Ugz2teh-DBgua3CY49t4AaABAg",NA,NA
"91","faUQnyuIb94","Highest IQ girl is Rose Lavelle , I like that !","Highest IQ girl is Rose Lavelle , I like that !","Giovanna Catzinsky","https://yt3.ggpht.com/a/AATXAJzXX9IZ4A7BQtcassDzxrZF3IC5eGxDVO3gWw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCMHpkvfIWl-YXYnTR1N5wUA","UCMHpkvfIWl-YXYnTR1N5wUA","TRUE","none","1","2019-07-17T06:40:24Z","2019-07-17T06:40:24Z","Ugy-bwWLVfB8X208Trt4AaABAg",NA,NA
"92","faUQnyuIb94","Tobin Heath❤❤😍😍","Tobin Heath❤❤😍😍","Va Ri","https://yt3.ggpht.com/a/AATXAJxEsXkmX6SOaTLmf4mSucpHDKbsWXIyQCe4YQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC9LWouBoBPCGldZyZ5oJlhg","UC9LWouBoBPCGldZyZ5oJlhg","TRUE","none","31","2019-07-17T04:51:38Z","2019-07-17T04:51:38Z","UgxT_cpcSdsU9nNDXjR4AaABAg",NA,NA
"93","faUQnyuIb94","Yuck. Bad role models. Ought to be ashamed of themselves. Nothin USA about em.","Yuck. Bad role models. Ought to be ashamed of themselves. Nothin USA about em.","Greg Knauss","https://yt3.ggpht.com/a/AATXAJypxzh4UDlkv6lbp4EXAZwvxDIUZq8SFkktlw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCZcHgJTMDQkddV7L7vtVaAg","UCZcHgJTMDQkddV7L7vtVaAg","TRUE","none","1","2019-07-17T00:40:10Z","2019-07-17T00:40:10Z","UgykuInZ126s5UgJFix4AaABAg",NA,NA
"94","faUQnyuIb94","You don&#39;t represent us, kick ungrateful Megan out of the team.  Otherwise we are not going to buy tickets to watch you play.","You don't represent us, kick ungrateful Megan out of the team.  Otherwise we are not going to buy tickets to watch you play.","The JUDGE","https://yt3.ggpht.com/a/AATXAJyodV1OqJzgtuIbsUDOGw2T2hgMxBcittCsHw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJJku2L32EQD02AUANnYLxw","UCJJku2L32EQD02AUANnYLxw","TRUE","none","1","2019-07-16T21:45:38Z","2019-07-16T21:45:38Z","Ugw1lv076nJvksljqgp4AaABAg",NA,NA
"95","faUQnyuIb94","16 million watched the final. Mens wc +1 billion, but they want equal pay.","16 million watched the final. Mens wc +1 billion, but they want equal pay.","M N","https://yt3.ggpht.com/a/AATXAJybR5tAjhG0lur8qsap-zzx5Nj4isfJuWqe8Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCDGo3__OfK1tkqPj5vibnHQ","UCDGo3__OfK1tkqPj5vibnHQ","TRUE","none","3","2019-07-16T15:10:54Z","2019-07-16T15:10:54Z","UgywtpAR93ldZVhSzet4AaABAg",NA,NA
"96","faUQnyuIb94","Congrats to US women team. Reason why men get more money is revenues is far greater then women can ever match. Men WC revenue was like 50-60 times more then women WC. However US women should get extra bonus for winning WC.","Congrats to US women team. Reason why men get more money is revenues is far greater then women can ever match. Men WC revenue was like 50-60 times more then women WC. However US women should get extra bonus for winning WC.","SurvivorIceland","https://yt3.ggpht.com/a/AATXAJzwDuBIOzsJNZSUknBPpCT7EbmmuFhgvV--EQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCE-xE_U3Pok83V12lrz3gGQ","UCE-xE_U3Pok83V12lrz3gGQ","TRUE","none","0","2019-07-16T13:33:58Z","2019-07-16T13:33:58Z","Ugyz53s4fEJqZZJf6iZ4AaABAg",NA,NA
"97","faUQnyuIb94","I find it funny how they say that they won&#39;t go to the white house because it&#39;s isn&#39;t inclusive .Neither is this team or womens soccer in the US.I see one black player on this team. So maybe they should go to white house being they are excluding minorities from playing on the USA team. Seems to me they don&#39;t have a problem with the majority of womens soccer funding going to wealthy white suburban   communities .Hey they won who cares about what is right or wrong.This is America the only thing that is important is winning and being number <a href=""http://one.now/"">one.Now</a> hurry up and get those endorsements and write those books.it&#39;s all about fame and money .","I find it funny how they say that they won't go to the white house because it's isn't inclusive .Neither is this team or womens soccer in the US.I see one black player on this team. So maybe they should go to white house being they are excluding minorities from playing on the USA team. Seems to me they don't have a problem with the majority of womens soccer funding going to wealthy white suburban   communities .Hey they won who cares about what is right or wrong.This is America the only thing that is important is winning and being number one.Now hurry up and get those endorsements and write those books.it's all about fame and money .","Thunderbolt","https://yt3.ggpht.com/a/AATXAJy135ErM3M85ObHVqtN7QXAUAs5ju24RwB9eQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UClPzycTEYDsR2JuuC8lmo4Q","UClPzycTEYDsR2JuuC8lmo4Q","TRUE","none","0","2019-07-16T12:29:41Z","2019-07-16T12:29:41Z","Ugw_SQR37rbuwp5HlK94AaABAg",NA,NA
"98","faUQnyuIb94","<a href=""http://www.youtube.com/results?search_query=%23Ameriphobic"">#Ameriphobic</a>","#Ameriphobic","J T","https://yt3.ggpht.com/a/AATXAJxWlJhr9_R5fnc9gN1aG7KhSaOoTIXvA1uTDg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC2qrsqU86oaxB7aA1b9-vgQ","UC2qrsqU86oaxB7aA1b9-vgQ","TRUE","none","0","2019-07-16T11:27:24Z","2019-07-16T11:27:24Z","UgyWrb0gh53_JYknu6t4AaABAg",NA,NA
"99","faUQnyuIb94","FUCK THAT PURPLE HAIRED DISGRACE! Complete trash and a waste. cant be forgot soon enough. oh. by the way... equal pay for equal product. look up percentages of pay vs money generated for men vs women. In ANY sport! lets be honest here.","FUCK THAT PURPLE HAIRED DISGRACE! Complete trash and a waste. cant be forgot soon enough. oh. by the way... equal pay for equal product. look up percentages of pay vs money generated for men vs women. In ANY sport! lets be honest here.","Daniel Mozisek","https://yt3.ggpht.com/a/AATXAJymrVxh7wEEf0q1iy4Ec8xLNHZNlu5_x_IR=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCHE71rNju0nzqiJwf8zyNwA","UCHE71rNju0nzqiJwf8zyNwA","TRUE","none","0","2019-07-16T10:22:09Z","2019-07-16T10:22:09Z","UgwWvNBAcVYb0gcO8n14AaABAg",NA,NA
"100","faUQnyuIb94","Was so proud u girls won! Key word was. You took a platform that could have been inspiration and hope for millions, and u brought your ignorance to the surface with rhetoric that divides us. Great job losers","Was so proud u girls won! Key word was. You took a platform that could have been inspiration and hope for millions, and u brought your ignorance to the surface with rhetoric that divides us. Great job losers","john denver","https://yt3.ggpht.com/a/AATXAJw8UEA1VM4Mngc0fpixFwhyzs9Ln29c0cut7A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCgqeoAKwMP0tv8t-l93MxEw","UCgqeoAKwMP0tv8t-l93MxEw","TRUE","none","0","2019-07-16T08:41:13Z","2019-07-16T08:41:13Z","UgywhGbpZDHH_8cKY9V4AaABAg",NA,NA
"101","faUQnyuIb94","Ya","Ya","Sophia Yacoub","https://yt3.ggpht.com/a/AATXAJydH0B3e9ObS5RLxwfdQvZmeAu0XYvtM44xKw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC-T0x-XHQGbRZeEGnrNkiGw","UC-T0x-XHQGbRZeEGnrNkiGw","TRUE","none","1","2020-03-29T23:38:52Z","2020-03-29T23:38:52Z","UgzQwtrSTOvYqj8wxuJ4AaABAg.96It7nZvzR-96o1Ib76_1p","UgzQwtrSTOvYqj8wxuJ4AaABAg",NA
"102","faUQnyuIb94","Right on! 😊","Right on! 😊","Sophia Yacoub","https://yt3.ggpht.com/a/AATXAJydH0B3e9ObS5RLxwfdQvZmeAu0XYvtM44xKw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC-T0x-XHQGbRZeEGnrNkiGw","UC-T0x-XHQGbRZeEGnrNkiGw","TRUE","none","2","2020-03-29T23:38:45Z","2020-03-29T23:38:45Z","UgzQwtrSTOvYqj8wxuJ4AaABAg.96It7nZvzR-96o1HmUvH2Y","UgzQwtrSTOvYqj8wxuJ4AaABAg",NA
"103","faUQnyuIb94","@Abhijna Akkineni haha.. you really proved me wrong with that statement... Hahaha","@Abhijna Akkineni haha.. you really proved me wrong with that statement... Hahaha","Teddy Bear","https://yt3.ggpht.com/a/AATXAJz7Qfy0Rn5D2KsM_lYU3HRf3cUCJ9nlzYEN5w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCMGgIWAo-CkNxF3Rp6SdO3A","UCMGgIWAo-CkNxF3Rp6SdO3A","TRUE","none","0","2020-03-29T23:34:23Z","2020-03-29T23:34:23Z","UgwMYG9o1P7CzHyh4yB4AaABAg.9656hcK6K0p96o0msbgNfB","UgwMYG9o1P7CzHyh4yB4AaABAg",NA
"104","faUQnyuIb94","Teddy Bear fuck yourself","Teddy Bear fuck yourself","Abhijna Akkineni","https://yt3.ggpht.com/a/AATXAJxwvOovc8r5umQOhg9Dv3Y4LnhZpm84Jp8f=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCV8JtQ5_zbyQD59hAjnRalw","UCV8JtQ5_zbyQD59hAjnRalw","TRUE","none","0","2020-03-29T23:31:13Z","2020-03-29T23:31:13Z","UgwMYG9o1P7CzHyh4yB4AaABAg.9656hcK6K0p96o0QaB-6aN","UgwMYG9o1P7CzHyh4yB4AaABAg",NA
"105","faUQnyuIb94","@Abhijna Akkineni but you still understood my comment right?","@Abhijna Akkineni but you still understood my comment right?","sbeve XLR8","https://yt3.ggpht.com/a/AATXAJxEnUnPtJAsUTk7tVOtUAQaNchzKhYwOyigpg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCpEdasR_0Pzqa_FuVOtbZ9Q","UCpEdasR_0Pzqa_FuVOtbZ9Q","TRUE","none","0","2020-03-29T23:34:10Z","2020-03-29T23:34:10Z","UgyHJVRZm_mdTTUGRNd4AaABAg.95LU2FSTIcb96o0lG1Rdj-","UgyHJVRZm_mdTTUGRNd4AaABAg",NA
"106","faUQnyuIb94","sbeve XLR8 maybe next time spell revenue right","sbeve XLR8 maybe next time spell revenue right","Abhijna Akkineni","https://yt3.ggpht.com/a/AATXAJxwvOovc8r5umQOhg9Dv3Y4LnhZpm84Jp8f=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCV8JtQ5_zbyQD59hAjnRalw","UCV8JtQ5_zbyQD59hAjnRalw","TRUE","none","0","2020-03-29T23:31:47Z","2020-03-29T23:31:47Z","UgyHJVRZm_mdTTUGRNd4AaABAg.95LU2FSTIcb96o0UpknZ07","UgyHJVRZm_mdTTUGRNd4AaABAg",NA
"107","faUQnyuIb94","thegodhimself 101 the real world champs were France in 2018...","thegodhimself 101 the real world champs were France in 2018...","john stevens","https://yt3.ggpht.com/a/AATXAJwKel75QnK237Qq4CCCPMhZjzyjx13qyzfSvQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCOnZD-L0vuybm1d-DONLxtA","UCOnZD-L0vuybm1d-DONLxtA","TRUE","none","0","2019-11-12T03:44:15Z","2019-11-12T03:44:29Z","UgzVXleEyHAMSwimKNt4AaABAg.909bkOS0LFO91DYtEebSr-","UgzVXleEyHAMSwimKNt4AaABAg",NA
"108","faUQnyuIb94","Puckett Cornelius Jones lmao please tell me that’s a joke 😂😂","Puckett Cornelius Jones lmao please tell me that’s a joke 😂😂","john stevens","https://yt3.ggpht.com/a/AATXAJwKel75QnK237Qq4CCCPMhZjzyjx13qyzfSvQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCOnZD-L0vuybm1d-DONLxtA","UCOnZD-L0vuybm1d-DONLxtA","TRUE","none","0","2019-11-12T03:44:59Z","2019-11-12T03:44:59Z","UgyNXsrp_TPwXR1aDBB4AaABAg.8yXXBQ0KVx591DYyfpM2U7","UgyNXsrp_TPwXR1aDBB4AaABAg",NA
"109","faUQnyuIb94","na she cannot be a man she is so slow my grandpa quicker than her","na she cannot be a man she is so slow my grandpa quicker than her","AryanRatha","https://yt3.ggpht.com/a/AATXAJyVOKR1q-LfP1__ryJHroWxEVUkArggDLlY=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCzMvwjiFxdzW9mqIWWVxcCg","UCzMvwjiFxdzW9mqIWWVxcCg","TRUE","none","0","2019-08-05T17:53:49Z","2019-08-05T17:53:49Z","UgxqDHKAgq6tqdfzFHt4AaABAg.8yBf-mpYUdL8yG9Q3TNZ6q","UgxqDHKAgq6tqdfzFHt4AaABAg",NA
"110","faUQnyuIb94","Jason Jason then good for her cause I love her and she is adorable in sunglasses","Jason Jason then good for her cause I love her and she is adorable in sunglasses","Tryst may","https://yt3.ggpht.com/a/AATXAJyhNsprz97U3uKxSKrJj7j5Xnu1-7yvtroH9Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCFZ1oiB6S9kWxiF6Ac8e1Ow","UCFZ1oiB6S9kWxiF6Ac8e1Ow","TRUE","none","0","2019-07-21T19:34:52Z","2019-07-21T19:34:52Z","Ugz4J5oQRiNkZ-xDzx54AaABAg.8xa9uETiLVI8xei3-Tmu3l","Ugz4J5oQRiNkZ-xDzx54AaABAg",NA
"111","faUQnyuIb94","@Jason Jason i only care for the best of you... dont fall a fool","@Jason Jason i only care for the best of you... dont fall a fool","Jay Tree","https://yt3.ggpht.com/a/AATXAJydZNQC4GcqpU_AYuQEl9V8k59hUQFSulBi-w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC3-uYYXojiMLaGObZgZMgoA","UC3-uYYXojiMLaGObZgZMgoA","TRUE","none","0","2019-07-21T20:10:38Z","2019-07-21T20:10:38Z","UgyD9FaJOUKurj47eNN4AaABAg.8xZ-wI3mWqV8xem91v4RxG","UgyD9FaJOUKurj47eNN4AaABAg",NA
"112","faUQnyuIb94","​@Jason Jason care enough to call it stupid","​@Jason Jason care enough to call it stupid","Jay Tree","https://yt3.ggpht.com/a/AATXAJydZNQC4GcqpU_AYuQEl9V8k59hUQFSulBi-w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC3-uYYXojiMLaGObZgZMgoA","UC3-uYYXojiMLaGObZgZMgoA","TRUE","none","0","2019-07-21T19:59:03Z","2019-07-21T19:59:03Z","UgyD9FaJOUKurj47eNN4AaABAg.8xZ-wI3mWqV8xekpF-mkWL","UgyD9FaJOUKurj47eNN4AaABAg",NA
"113","faUQnyuIb94","jubilant","jubilant","Sagar Adhikari","https://yt3.ggpht.com/a/AATXAJwr-l69SktLvLPiud2zfsbl1Uxj2Nwfx9qsIw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCmFjHyy0aq6XgklpZ9brRRQ","UCmFjHyy0aq6XgklpZ9brRRQ","TRUE","none","0","2019-07-16T07:45:42Z","2019-07-16T07:45:42Z","UgxEjTVdfk25i39xd354AaABAg",NA,NA
"114","faUQnyuIb94","Why the heck can&#39;t our men do this  <br />GOD bless America uswmnt ❤","Why the heck can't our men do this  
GOD bless America uswmnt ❤","Khan Man","https://yt3.ggpht.com/a/AATXAJyvKSkDdTZ7fle0kXWIkx3_JP8-Ag7vswJO2A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCX286ONVXAM70AKyBzA2xfA","UCX286ONVXAM70AKyBzA2xfA","TRUE","none","1","2019-07-16T04:51:05Z","2019-07-16T04:52:08Z","UgwgheMiGTFrVyvTbhV4AaABAg",NA,NA
