timestamp,Adult Use of Marijuana Act,Alcohol abuse,Anorexia nervosa,Arnold Schwarzenegger,Arthritis,Board of supervisors,Bureau of Cannabis Control,California,California Department of Food and Agriculture,California Department of Public Health,California Proposition 19 (1972),California Proposition 19 (2010),California Proposition 215 (1996),California Proposition 36 (2000),California Senate Bill 420,California State Legislature,Cancer,Cannabis in California,Caregiver,Charles R. Breyer,Chronic pain,Compassionate Use Act of 1996,Conant v. McCaffrey,Dan Lungren,Decriminalization,Dennis Peron,Diego de Borica,District attorney,Drug Policy Alliance,Drug abuse,Drug possession,Ed Rosenthal,Emerald Triangle,Financial Crimes Enforcement Network,Financial compensation,Fort Ross,Glaucoma,Gonzales v. Raich,Governor of California,Gray Davis,HIV/AIDS,Hashish,Initiatives and referendums in the United States,Interstate commerce,John Chiang (California politician),Life imprisonment,Los Angeles,"Marijuana Control, Regulation, and Education Act",Medical cannabis,Medical necessity,Migraine,Mission San José (California),Multiple sclerosis,National Organization for the Reform of Marijuana Laws,Oakland Cannabis Buyers' Cooperative,"Oakland, California",Oaksterdam University,Paraquat,Pete Wilson,Plant cultivation,Prima facie,Proposition 215,Psychoactive drug,Recreational marijuana,Richard Lee (activist),Rohrabacher–Farr amendment,Rolling paper,Russian colonization of the Americas,"San Diego County, California",San Francisco,San Francisco Cannabis Buyers Club,"Santa Ana, California","Santa Cruz, California",Schedule I drugs,Sonoratown,Spasticity,Supreme Court of California,Terence Hallinan,Time (magazine),Tom Ammiano,United States,United States Department of Justice,United States v. Oakland Cannabis Buyers' Cooperative,Veto,West Hollywood,Wo/Men's Alliance for Medical Marijuana
2017-10-01,92.0,369.0,2612.0,17010.0,1623.0,32.0,,11221.0,15.0,10.0,2.0,21.0,127.0,31.0,43.0,167.0,4284.0,589.0,252.0,20.0,522.0,,4.0,38.0,102.0,19.0,2.0,481.0,40.0,166.0,71.0,29.0,216.0,133.0,50.0,55.0,2256.0,234.0,470.0,434.0,5315.0,2141.0,207.0,31.0,222.0,1578.0,9079.0,10.0,1232.0,25.0,2696.0,44.0,5794.0,60.0,4.0,1839.0,47.0,352.0,229.0,16.0,654.0,1.0,1137.0,7.0,4.0,63.0,199.0,406.0,498.0,5489.0,6.0,471.0,760.0,1.0,5.0,407.0,190.0,38.0,1362.0,44.0,35641.0,835.0,10.0,313.0,76.0,3.0
2017-10-02,136.0,535.0,2633.0,12970.0,1886.0,42.0,,10806.0,23.0,14.0,4.0,35.0,181.0,48.0,53.0,206.0,5383.0,552.0,295.0,25.0,453.0,,11.0,43.0,228.0,17.0,13.0,718.0,60.0,162.0,79.0,31.0,185.0,179.0,50.0,49.0,2814.0,603.0,496.0,369.0,6527.0,1924.0,462.0,50.0,184.0,1954.0,11065.0,16.0,1432.0,42.0,3213.0,64.0,6723.0,94.0,6.0,1759.0,56.0,506.0,210.0,10.0,908.0,3.0,1456.0,7.0,15.0,107.0,208.0,229.0,539.0,5775.0,11.0,543.0,781.0,,13.0,531.0,190.0,34.0,1540.0,56.0,45414.0,1132.0,26.0,449.0,70.0,1.0
2017-10-03,141.0,512.0,3123.0,17047.0,2047.0,51.0,,10560.0,15.0,26.0,6.0,36.0,152.0,54.0,68.0,233.0,5101.0,560.0,286.0,32.0,433.0,,10.0,63.0,244.0,18.0,7.0,684.0,48.0,149.0,75.0,33.0,205.0,215.0,68.0,56.0,3035.0,622.0,509.0,375.0,6369.0,1820.0,549.0,57.0,158.0,1743.0,10237.0,9.0,1415.0,50.0,3307.0,66.0,6688.0,91.0,1.0,1620.0,58.0,476.0,240.0,17.0,916.0,9.0,1449.0,4.0,5.0,111.0,200.0,211.0,502.0,5599.0,10.0,533.0,742.0,,5.0,497.0,158.0,25.0,1414.0,37.0,46962.0,1186.0,33.0,537.0,64.0,3.0
2017-10-04,128.0,509.0,2757.0,15635.0,2076.0,45.0,,10656.0,18.0,26.0,4.0,25.0,161.0,31.0,53.0,249.0,5238.0,554.0,372.0,24.0,384.0,,8.0,81.0,184.0,12.0,4.0,670.0,48.0,166.0,71.0,39.0,183.0,375.0,43.0,49.0,2932.0,613.0,524.0,465.0,6068.0,1853.0,595.0,57.0,143.0,2333.0,9380.0,8.0,1353.0,48.0,3303.0,69.0,8207.0,100.0,1.0,1592.0,66.0,518.0,260.0,27.0,862.0,3.0,1627.0,5.0,15.0,77.0,220.0,228.0,561.0,6067.0,8.0,530.0,706.0,,0.0,572.0,200.0,30.0,1413.0,16.0,45040.0,1384.0,22.0,501.0,72.0,3.0
2017-10-05,129.0,447.0,2574.0,13846.0,1962.0,44.0,,10655.0,19.0,16.0,9.0,13.0,142.0,33.0,52.0,303.0,5109.0,544.0,329.0,20.0,486.0,,3.0,70.0,157.0,12.0,5.0,654.0,46.0,174.0,76.0,25.0,213.0,237.0,47.0,52.0,3147.0,551.0,568.0,442.0,6568.0,1904.0,509.0,58.0,160.0,1833.0,8727.0,8.0,1448.0,39.0,3209.0,73.0,7744.0,80.0,0.0,1604.0,63.0,503.0,313.0,13.0,890.0,3.0,3278.0,2.0,8.0,107.0,235.0,193.0,617.0,5938.0,6.0,512.0,685.0,0.0,4.0,552.0,198.0,41.0,1447.0,40.0,44218.0,1375.0,36.0,489.0,60.0,9.0
2017-10-06,110.0,378.0,2278.0,14146.0,1780.0,41.0,,10209.0,16.0,27.0,7.0,33.0,159.0,34.0,69.0,271.0,4684.0,479.0,227.0,34.0,406.0,,10.0,49.0,145.0,20.0,9.0,691.0,47.0,133.0,74.0,42.0,234.0,205.0,43.0,55.0,2825.0,512.0,748.0,576.0,5995.0,1938.0,408.0,56.0,178.0,1518.0,8431.0,10.0,1744.0,40.0,3051.0,69.0,8474.0,74.0,5.0,1463.0,53.0,458.0,307.0,14.0,696.0,3.0,3125.0,1.0,6.0,72.0,196.0,187.0,533.0,5446.0,5.0,509.0,658.0,,,454.0,160.0,28.0,1398.0,34.0,41903.0,1178.0,22.0,440.0,61.0,4.0
2017-10-07,88.0,347.0,2024.0,16966.0,1624.0,32.0,,8837.0,16.0,16.0,10.0,27.0,129.0,23.0,52.0,204.0,4098.0,548.0,207.0,10.0,326.0,,5.0,40.0,103.0,13.0,3.0,540.0,30.0,128.0,70.0,33.0,202.0,129.0,55.0,34.0,2565.0,171.0,647.0,916.0,4913.0,1920.0,134.0,30.0,111.0,1573.0,8447.0,5.0,1148.0,12.0,2847.0,47.0,5792.0,79.0,,1322.0,48.0,341.0,300.0,12.0,565.0,0.0,1844.0,4.0,11.0,58.0,230.0,175.0,473.0,5217.0,14.0,432.0,638.0,0.0,0.0,356.0,135.0,22.0,1318.0,43.0,34039.0,813.0,21.0,288.0,78.0,1.0
2017-10-08,107.0,426.0,2430.0,15993.0,1760.0,29.0,,10041.0,14.0,5.0,3.0,40.0,118.0,23.0,42.0,216.0,4589.0,532.0,270.0,9.0,397.0,,2.0,37.0,113.0,12.0,12.0,571.0,30.0,175.0,72.0,42.0,239.0,129.0,37.0,50.0,2523.0,220.0,597.0,667.0,5814.0,2078.0,159.0,31.0,158.0,1682.0,9235.0,9.0,1183.0,24.0,2884.0,80.0,6003.0,76.0,,1803.0,39.0,367.0,353.0,15.0,679.0,6.0,1636.0,3.0,7.0,123.0,248.0,179.0,483.0,5761.0,10.0,543.0,866.0,0.0,3.0,442.0,128.0,29.0,1338.0,41.0,36634.0,881.0,21.0,402.0,67.0,2.0
2017-10-09,122.0,492.0,2715.0,14916.0,2145.0,48.0,,11920.0,20.0,17.0,6.0,33.0,157.0,27.0,50.0,322.0,5434.0,514.0,313.0,12.0,433.0,,8.0,62.0,164.0,19.0,9.0,564.0,49.0,178.0,85.0,30.0,256.0,234.0,32.0,52.0,3071.0,481.0,749.0,614.0,6156.0,2036.0,308.0,50.0,164.0,1939.0,9676.0,9.0,1395.0,41.0,3542.0,248.0,6885.0,79.0,1.0,1723.0,56.0,502.0,617.0,13.0,954.0,7.0,1653.0,1.0,6.0,127.0,222.0,260.0,641.0,6818.0,13.0,644.0,921.0,,1.0,513.0,163.0,24.0,1738.0,38.0,41931.0,1041.0,42.0,532.0,67.0,4.0
2017-10-10,158.0,482.0,2982.0,15055.0,1842.0,62.0,,15682.0,26.0,24.0,5.0,30.0,176.0,46.0,51.0,319.0,5707.0,557.0,340.0,15.0,466.0,,8.0,42.0,163.0,14.0,7.0,638.0,52.0,161.0,90.0,45.0,394.0,199.0,50.0,66.0,3291.0,656.0,887.0,586.0,6482.0,1987.0,376.0,62.0,171.0,1619.0,9426.0,6.0,1440.0,42.0,3565.0,128.0,6845.0,87.0,1.0,1787.0,58.0,507.0,497.0,14.0,877.0,4.0,1612.0,3.0,6.0,158.0,201.0,300.0,755.0,7308.0,11.0,829.0,951.0,,2.0,567.0,175.0,31.0,1713.0,35.0,45911.0,1259.0,25.0,526.0,67.0,
2017-10-11,128.0,511.0,2862.0,14385.0,1824.0,46.0,,12931.0,24.0,20.0,6.0,23.0,171.0,53.0,43.0,282.0,5501.0,520.0,332.0,19.0,446.0,,15.0,79.0,204.0,16.0,6.0,710.0,36.0,165.0,69.0,25.0,320.0,231.0,47.0,78.0,3272.0,438.0,746.0,452.0,8228.0,2010.0,326.0,49.0,158.0,2266.0,8980.0,10.0,1419.0,39.0,3504.0,81.0,7690.0,62.0,1.0,1735.0,70.0,517.0,378.0,11.0,902.0,3.0,1402.0,2.0,5.0,198.0,223.0,252.0,749.0,6523.0,16.0,598.0,844.0,,3.0,533.0,180.0,36.0,1605.0,30.0,45306.0,1140.0,22.0,530.0,58.0,3.0
2017-10-12,133.0,487.0,3001.0,16145.0,1822.0,61.0,,15146.0,23.0,26.0,4.0,51.0,158.0,41.0,58.0,269.0,5557.0,611.0,393.0,22.0,424.0,,2.0,54.0,181.0,25.0,5.0,699.0,60.0,165.0,93.0,30.0,584.0,230.0,31.0,61.0,3185.0,471.0,765.0,467.0,5980.0,1970.0,430.0,47.0,179.0,2448.0,8772.0,7.0,1454.0,39.0,3525.0,89.0,7056.0,80.0,9.0,1753.0,67.0,432.0,394.0,20.0,841.0,4.0,1492.0,4.0,10.0,201.0,182.0,275.0,935.0,6755.0,15.0,630.0,807.0,,4.0,589.0,206.0,16.0,1509.0,36.0,45992.0,1215.0,26.0,542.0,65.0,4.0
2017-10-13,157.0,410.0,2547.0,13256.0,1594.0,44.0,,13527.0,22.0,20.0,1.0,57.0,155.0,48.0,44.0,290.0,5000.0,508.0,260.0,37.0,380.0,,4.0,46.0,126.0,24.0,3.0,625.0,38.0,141.0,62.0,35.0,599.0,191.0,36.0,60.0,2941.0,332.0,688.0,460.0,6136.0,1830.0,304.0,38.0,162.0,1784.0,8459.0,9.0,1316.0,31.0,3165.0,65.0,6366.0,68.0,3.0,1732.0,53.0,414.0,367.0,29.0,733.0,9.0,1232.0,3.0,11.0,134.0,211.0,247.0,786.0,6175.0,18.0,574.0,926.0,,,440.0,154.0,46.0,1396.0,33.0,43245.0,1097.0,19.0,492.0,64.0,2.0
2017-10-14,119.0,347.0,2180.0,13843.0,1274.0,50.0,,13779.0,12.0,24.0,3.0,22.0,119.0,17.0,53.0,248.0,4565.0,520.0,264.0,19.0,361.0,,3.0,38.0,121.0,94.0,17.0,592.0,32.0,137.0,61.0,31.0,455.0,132.0,35.0,52.0,2624.0,126.0,771.0,467.0,5056.0,2185.0,107.0,17.0,135.0,1669.0,8355.0,7.0,1166.0,30.0,2832.0,68.0,5229.0,52.0,5.0,1583.0,42.0,365.0,299.0,19.0,585.0,2.0,1053.0,1.0,9.0,61.0,208.0,160.0,581.0,5775.0,11.0,481.0,910.0,,3.0,452.0,157.0,61.0,1812.0,32.0,38464.0,849.0,19.0,366.0,91.0,2.0
2017-10-15,104.0,448.0,2338.0,17283.0,1531.0,36.0,,13173.0,26.0,12.0,3.0,26.0,101.0,22.0,42.0,219.0,4929.0,483.0,255.0,9.0,379.0,,6.0,42.0,115.0,42.0,5.0,651.0,41.0,159.0,76.0,32.0,386.0,128.0,24.0,46.0,2569.0,168.0,763.0,550.0,5509.0,1974.0,183.0,40.0,143.0,1746.0,9437.0,6.0,1207.0,27.0,3012.0,80.0,5818.0,60.0,0.0,1826.0,33.0,372.0,378.0,11.0,682.0,4.0,1252.0,6.0,7.0,71.0,237.0,191.0,677.0,5979.0,6.0,494.0,933.0,1.0,1.0,472.0,143.0,51.0,1621.0,32.0,38994.0,976.0,18.0,374.0,168.0,1.0
2017-10-16,131.0,514.0,2651.0,13898.0,1798.0,43.0,,12242.0,24.0,29.0,8.0,40.0,203.0,36.0,58.0,401.0,5339.0,535.0,315.0,22.0,438.0,,8.0,45.0,150.0,33.0,12.0,695.0,44.0,164.0,77.0,46.0,335.0,258.0,33.0,70.0,3059.0,486.0,701.0,598.0,6223.0,1971.0,343.0,45.0,217.0,1896.0,9310.0,7.0,1318.0,31.0,3610.0,83.0,6712.0,71.0,,1736.0,80.0,484.0,442.0,13.0,882.0,1.0,1428.0,1.0,25.0,105.0,216.0,243.0,591.0,6074.0,14.0,564.0,989.0,,1.0,520.0,198.0,31.0,1541.0,29.0,43176.0,1394.0,22.0,534.0,69.0,2.0
2017-10-17,106.0,462.0,2643.0,11978.0,1793.0,57.0,,11601.0,22.0,31.0,5.0,33.0,161.0,47.0,63.0,319.0,5277.0,578.0,329.0,30.0,468.0,,13.0,48.0,152.0,30.0,4.0,765.0,48.0,138.0,73.0,41.0,366.0,273.0,47.0,53.0,3048.0,379.0,630.0,491.0,5798.0,1984.0,355.0,47.0,234.0,2831.0,8927.0,7.0,1410.0,36.0,3579.0,102.0,6895.0,91.0,0.0,1697.0,56.0,470.0,329.0,14.0,879.0,2.0,1367.0,6.0,5.0,113.0,212.0,248.0,641.0,6005.0,13.0,524.0,1495.0,1.0,1.0,501.0,213.0,28.0,1481.0,34.0,43510.0,1280.0,33.0,584.0,80.0,4.0
2017-10-18,113.0,485.0,2851.0,11814.0,1821.0,49.0,,11127.0,18.0,20.0,1.0,45.0,165.0,53.0,52.0,341.0,5313.0,592.0,303.0,19.0,448.0,,10.0,50.0,160.0,25.0,3.0,664.0,63.0,146.0,84.0,24.0,346.0,264.0,48.0,59.0,2995.0,513.0,564.0,430.0,5914.0,1932.0,350.0,47.0,197.0,2637.0,9039.0,9.0,1292.0,53.0,3481.0,81.0,6669.0,87.0,1.0,2061.0,64.0,462.0,308.0,16.0,830.0,6.0,1949.0,2.0,15.0,146.0,211.0,338.0,773.0,5934.0,10.0,518.0,1080.0,1.0,1.0,531.0,315.0,42.0,1375.0,27.0,44191.0,1624.0,35.0,983.0,59.0,2.0
2017-10-19,172.0,458.0,2674.0,13516.0,1771.0,43.0,,10580.0,20.0,20.0,11.0,41.0,163.0,30.0,42.0,283.0,5310.0,562.0,347.0,32.0,385.0,,9.0,52.0,192.0,15.0,4.0,649.0,63.0,180.0,90.0,34.0,292.0,231.0,37.0,40.0,2899.0,448.0,563.0,406.0,5491.0,2091.0,378.0,52.0,132.0,1984.0,8762.0,7.0,1335.0,35.0,3288.0,70.0,6581.0,92.0,3.0,1760.0,95.0,483.0,324.0,19.0,910.0,2.0,1443.0,4.0,7.0,190.0,214.0,240.0,758.0,5455.0,15.0,513.0,840.0,,1.0,507.0,169.0,32.0,1473.0,29.0,47110.0,1662.0,21.0,673.0,54.0,8.0
2017-10-20,128.0,429.0,2392.0,12379.0,1712.0,53.0,,10657.0,12.0,19.0,4.0,38.0,152.0,55.0,46.0,256.0,5285.0,502.0,303.0,21.0,405.0,,9.0,49.0,155.0,21.0,9.0,685.0,52.0,174.0,76.0,31.0,235.0,189.0,26.0,53.0,2806.0,347.0,552.0,384.0,5426.0,1928.0,293.0,35.0,163.0,1711.0,10359.0,10.0,1434.0,27.0,3149.0,71.0,6166.0,96.0,5.0,2884.0,74.0,493.0,269.0,19.0,723.0,2.0,1338.0,2.0,40.0,128.0,214.0,169.0,694.0,5569.0,10.0,498.0,820.0,,2.0,491.0,171.0,31.0,1407.0,30.0,41375.0,1284.0,15.0,521.0,54.0,3.0
2017-10-21,110.0,359.0,2207.0,14358.0,1419.0,38.0,,9084.0,20.0,12.0,3.0,35.0,135.0,16.0,61.0,244.0,4847.0,518.0,239.0,9.0,335.0,,4.0,39.0,113.0,15.0,2.0,603.0,32.0,116.0,62.0,37.0,224.0,115.0,26.0,52.0,2491.0,167.0,533.0,374.0,4899.0,2052.0,121.0,27.0,142.0,1812.0,8343.0,6.0,1259.0,26.0,2787.0,43.0,10585.0,72.0,1.0,1729.0,51.0,434.0,263.0,15.0,622.0,3.0,1059.0,3.0,97.0,55.0,230.0,146.0,570.0,5555.0,8.0,438.0,737.0,,2.0,401.0,135.0,21.0,1278.0,24.0,36954.0,849.0,13.0,374.0,59.0,6.0
2017-10-22,135.0,451.0,2505.0,13852.0,1465.0,26.0,,10121.0,16.0,10.0,2.0,36.0,110.0,18.0,137.0,202.0,5252.0,557.0,274.0,14.0,365.0,,1.0,34.0,117.0,15.0,5.0,600.0,25.0,160.0,77.0,33.0,275.0,143.0,42.0,49.0,2614.0,206.0,548.0,391.0,5611.0,2099.0,198.0,35.0,232.0,1794.0,9292.0,6.0,1175.0,28.0,2960.0,59.0,8413.0,79.0,1.0,1769.0,51.0,434.0,285.0,14.0,677.0,0.0,1149.0,0.0,9.0,62.0,243.0,169.0,592.0,5898.0,4.0,489.0,977.0,,1.0,488.0,142.0,28.0,1319.0,43.0,36791.0,903.0,7.0,414.0,72.0,0.0
2017-10-23,168.0,525.0,2784.0,16875.0,1834.0,61.0,,10666.0,24.0,20.0,9.0,46.0,164.0,27.0,85.0,296.0,6053.0,621.0,346.0,29.0,409.0,,6.0,54.0,153.0,33.0,9.0,731.0,52.0,187.0,73.0,26.0,305.0,256.0,35.0,68.0,3199.0,417.0,643.0,537.0,6166.0,2077.0,349.0,63.0,307.0,2137.0,10438.0,9.0,1507.0,56.0,3689.0,94.0,7822.0,80.0,1.0,1816.0,67.0,602.0,349.0,22.0,874.0,3.0,1460.0,1.0,7.0,111.0,246.0,216.0,616.0,6657.0,14.0,575.0,887.0,,1.0,588.0,170.0,40.0,1650.0,35.0,45287.0,1333.0,35.0,519.0,78.0,0.0
2017-10-24,154.0,524.0,2890.0,15064.0,1893.0,41.0,,10782.0,26.0,26.0,3.0,39.0,161.0,50.0,49.0,291.0,6169.0,611.0,374.0,27.0,437.0,,4.0,42.0,150.0,30.0,9.0,732.0,62.0,180.0,86.0,23.0,236.0,260.0,45.0,49.0,3187.0,460.0,639.0,477.0,6402.0,2135.0,407.0,55.0,261.0,1854.0,9660.0,5.0,1402.0,48.0,3695.0,76.0,7082.0,77.0,2.0,1731.0,67.0,748.0,370.0,15.0,896.0,10.0,1399.0,1.0,9.0,116.0,253.0,234.0,631.0,6133.0,16.0,624.0,787.0,1.0,2.0,593.0,197.0,44.0,1660.0,38.0,42329.0,1470.0,18.0,636.0,78.0,4.0
2017-10-25,148.0,593.0,3027.0,11951.0,1794.0,66.0,,10509.0,19.0,26.0,9.0,45.0,192.0,46.0,78.0,307.0,6168.0,658.0,356.0,49.0,407.0,,5.0,66.0,165.0,25.0,7.0,740.0,44.0,182.0,75.0,26.0,226.0,318.0,34.0,60.0,3188.0,424.0,630.0,441.0,6112.0,2044.0,385.0,59.0,331.0,2352.0,10152.0,10.0,1467.0,39.0,3557.0,108.0,7212.0,99.0,4.0,1679.0,81.0,674.0,385.0,19.0,902.0,3.0,1559.0,2.0,11.0,88.0,236.0,202.0,610.0,6600.0,16.0,545.0,738.0,2.0,0.0,578.0,211.0,38.0,1481.0,23.0,41260.0,1655.0,18.0,617.0,65.0,0.0
2017-10-26,141.0,508.0,2704.0,11847.0,1826.0,53.0,,10167.0,15.0,19.0,8.0,33.0,140.0,36.0,72.0,330.0,5872.0,564.0,321.0,53.0,494.0,,11.0,31.0,150.0,28.0,3.0,706.0,57.0,165.0,72.0,26.0,228.0,228.0,37.0,49.0,2961.0,381.0,545.0,383.0,6076.0,2062.0,351.0,59.0,301.0,1862.0,9466.0,6.0,1281.0,33.0,3744.0,73.0,7022.0,86.0,3.0,1694.0,63.0,658.0,365.0,11.0,811.0,3.0,1486.0,3.0,10.0,128.0,247.0,174.0,643.0,5649.0,10.0,539.0,675.0,,,527.0,149.0,35.0,1521.0,43.0,43060.0,1558.0,15.0,562.0,80.0,3.0
2017-10-27,152.0,423.0,2330.0,11766.0,1793.0,38.0,,10206.0,21.0,16.0,2.0,29.0,139.0,29.0,68.0,227.0,5290.0,558.0,281.0,19.0,379.0,,3.0,31.0,133.0,17.0,5.0,639.0,55.0,161.0,70.0,28.0,220.0,217.0,34.0,61.0,2584.0,271.0,558.0,348.0,5519.0,2018.0,319.0,37.0,159.0,1675.0,8328.0,7.0,1278.0,29.0,3320.0,90.0,6471.0,74.0,1.0,1566.0,66.0,503.0,314.0,22.0,714.0,1.0,1358.0,4.0,12.0,84.0,235.0,170.0,606.0,6295.0,6.0,511.0,678.0,,0.0,471.0,137.0,47.0,1292.0,31.0,39610.0,1394.0,26.0,531.0,75.0,4.0
2017-10-28,132.0,349.0,2027.0,11866.0,1583.0,27.0,,9301.0,10.0,18.0,3.0,37.0,103.0,22.0,55.0,196.0,4443.0,482.0,269.0,7.0,368.0,,7.0,36.0,100.0,23.0,7.0,567.0,33.0,148.0,93.0,41.0,222.0,146.0,33.0,43.0,2404.0,127.0,421.0,322.0,5189.0,1891.0,135.0,31.0,117.0,1521.0,8019.0,7.0,1031.0,15.0,2871.0,57.0,5356.0,71.0,3.0,1434.0,40.0,330.0,271.0,11.0,746.0,3.0,1170.0,2.0,7.0,74.0,224.0,141.0,553.0,5068.0,10.0,445.0,614.0,2.0,1.0,395.0,128.0,22.0,1144.0,29.0,35206.0,1281.0,7.0,323.0,71.0,3.0
2017-10-29,123.0,464.0,3478.0,12997.0,1618.0,41.0,,9724.0,14.0,27.0,5.0,31.0,118.0,25.0,35.0,194.0,5175.0,534.0,246.0,13.0,373.0,,7.0,43.0,114.0,11.0,7.0,582.0,45.0,149.0,61.0,31.0,203.0,156.0,23.0,48.0,2342.0,162.0,436.0,382.0,5714.0,2025.0,194.0,31.0,122.0,1556.0,8898.0,9.0,1239.0,21.0,2925.0,65.0,5907.0,73.0,5.0,1571.0,83.0,343.0,269.0,20.0,980.0,7.0,1274.0,4.0,14.0,95.0,211.0,219.0,501.0,5505.0,14.0,432.0,646.0,0.0,1.0,405.0,126.0,29.0,1388.0,27.0,34690.0,1143.0,17.0,380.0,95.0,3.0
2017-10-30,130.0,491.0,3547.0,11299.0,2032.0,58.0,,10203.0,21.0,21.0,4.0,43.0,182.0,53.0,69.0,270.0,5798.0,601.0,343.0,33.0,419.0,,18.0,53.0,168.0,24.0,3.0,653.0,52.0,172.0,71.0,30.0,185.0,346.0,40.0,48.0,2934.0,368.0,584.0,440.0,6774.0,2131.0,341.0,41.0,217.0,1729.0,9173.0,1.0,1353.0,38.0,3556.0,116.0,6557.0,80.0,1.0,1722.0,55.0,522.0,265.0,10.0,1096.0,9.0,1439.0,6.0,12.0,113.0,238.0,232.0,561.0,5808.0,17.0,509.0,711.0,,3.0,585.0,154.0,24.0,1495.0,19.0,39748.0,2254.0,26.0,536.0,74.0,2.0
2017-10-31,151.0,455.0,2898.0,11380.0,1947.0,51.0,,10526.0,28.0,16.0,4.0,39.0,163.0,47.0,57.0,235.0,5420.0,545.0,322.0,30.0,414.0,,10.0,48.0,161.0,19.0,7.0,677.0,74.0,176.0,64.0,30.0,187.0,348.0,42.0,45.0,2839.0,401.0,555.0,431.0,6216.0,1753.0,341.0,39.0,187.0,1501.0,8377.0,10.0,1382.0,42.0,3403.0,98.0,6486.0,93.0,3.0,1694.0,52.0,542.0,332.0,17.0,902.0,4.0,1345.0,1.0,9.0,91.0,253.0,194.0,512.0,4940.0,10.0,434.0,627.0,1.0,4.0,532.0,162.0,27.0,1443.0,33.0,39098.0,2215.0,12.0,465.0,85.0,2.0
2017-11-01,128.0,463.0,3072.0,12828.0,1876.0,44.0,,9814.0,16.0,25.0,7.0,38.0,155.0,45.0,53.0,244.0,5778.0,558.0,345.0,23.0,373.0,,7.0,37.0,159.0,25.0,3.0,650.0,58.0,160.0,83.0,46.0,209.0,253.0,38.0,49.0,2924.0,333.0,604.0,446.0,5831.0,1828.0,272.0,37.0,164.0,2354.0,9127.0,6.0,1356.0,37.0,3503.0,72.0,6084.0,108.0,2.0,1419.0,48.0,635.0,339.0,15.0,886.0,1.0,1363.0,3.0,8.0,84.0,197.0,196.0,542.0,5065.0,5.0,445.0,643.0,,1.0,527.0,178.0,21.0,1518.0,27.0,38332.0,2004.0,24.0,529.0,62.0,9.0
2017-11-02,132.0,546.0,2948.0,12506.0,1964.0,56.0,,11655.0,23.0,20.0,6.0,55.0,137.0,48.0,39.0,242.0,5890.0,711.0,307.0,30.0,428.0,,5.0,35.0,160.0,23.0,5.0,655.0,50.0,152.0,67.0,30.0,175.0,250.0,33.0,42.0,3117.0,343.0,568.0,375.0,5916.0,1931.0,309.0,41.0,189.0,2069.0,9220.0,10.0,1437.0,28.0,3824.0,86.0,6782.0,118.0,2.0,1658.0,50.0,710.0,289.0,10.0,950.0,5.0,1417.0,4.0,9.0,100.0,224.0,210.0,553.0,5377.0,12.0,473.0,609.0,,4.0,548.0,199.0,19.0,1389.0,36.0,41909.0,1888.0,37.0,604.0,73.0,5.0
2017-11-03,119.0,439.0,2536.0,14680.0,1811.0,52.0,,10045.0,22.0,24.0,5.0,52.0,133.0,33.0,42.0,250.0,5469.0,663.0,277.0,20.0,457.0,,17.0,49.0,139.0,24.0,15.0,674.0,48.0,166.0,57.0,23.0,212.0,270.0,50.0,41.0,3102.0,240.0,582.0,446.0,5343.0,1985.0,278.0,34.0,210.0,1800.0,8791.0,7.0,1487.0,31.0,3895.0,89.0,6454.0,93.0,1.0,1543.0,57.0,440.0,309.0,12.0,821.0,4.0,1239.0,3.0,11.0,95.0,217.0,189.0,516.0,5385.0,8.0,553.0,625.0,,2.0,483.0,165.0,23.0,1403.0,25.0,41601.0,2791.0,30.0,590.0,64.0,2.0
2017-11-04,125.0,403.0,2423.0,12217.0,1748.0,44.0,,8772.0,18.0,19.0,5.0,40.0,142.0,31.0,51.0,211.0,4955.0,694.0,248.0,9.0,385.0,,10.0,45.0,139.0,28.0,6.0,552.0,35.0,154.0,99.0,45.0,167.0,180.0,28.0,44.0,3166.0,142.0,494.0,333.0,5003.0,2277.0,115.0,27.0,170.0,1859.0,8263.0,14.0,1282.0,22.0,3617.0,58.0,5841.0,79.0,3.0,1461.0,43.0,363.0,316.0,14.0,608.0,7.0,1146.0,2.0,8.0,73.0,205.0,135.0,522.0,5097.0,19.0,457.0,671.0,,1.0,451.0,140.0,20.0,1264.0,36.0,34718.0,1648.0,14.0,391.0,61.0,3.0
2017-11-05,125.0,403.0,2592.0,15834.0,1792.0,36.0,,9903.0,3.0,12.0,5.0,43.0,147.0,33.0,49.0,237.0,5200.0,684.0,265.0,14.0,427.0,,8.0,39.0,127.0,17.0,10.0,574.0,28.0,152.0,67.0,36.0,178.0,113.0,38.0,50.0,2607.0,150.0,512.0,358.0,5512.0,2160.0,174.0,33.0,242.0,2038.0,8992.0,7.0,1330.0,19.0,3966.0,54.0,6502.0,76.0,2.0,1606.0,62.0,381.0,269.0,14.0,795.0,6.0,1210.0,1.0,10.0,71.0,260.0,175.0,516.0,5653.0,11.0,487.0,783.0,2.0,2.0,456.0,140.0,22.0,1417.0,26.0,36692.0,1350.0,14.0,400.0,84.0,2.0
