timestamp,Adult Use of Marijuana Act,Alcohol abuse,Anorexia nervosa,Arnold Schwarzenegger,Arthritis,Board of supervisors,California,California Department of Food and Agriculture,California Department of Public Health,California Proposition 19 (1972),California Proposition 19 (2010),California Proposition 215 (1996),California Proposition 36 (2000),California Senate Bill 420,California State Legislature,Cancer,Cannabis in California,Caregiver,Charles R. Breyer,Chronic pain,Conant v. McCaffrey,Dan Lungren,Decriminalization,Dennis Peron,Diego de Borica,District attorney,Drug Policy Alliance,Drug abuse,Drug possession,Ed Rosenthal,Emerald Triangle,Financial Crimes Enforcement Network,Financial compensation,Fort Ross,Glaucoma,Gonzales v. Raich,Governor of California,Gray Davis,HIV/AIDS,Hashish,Initiatives and referendums in the United States,Interstate commerce,John Chiang (California politician),Life imprisonment,Los Angeles,"Marijuana Control, Regulation, and Education Act",Medical cannabis,Medical necessity,Migraine,Mission San José (California),Multiple sclerosis,National Organization for the Reform of Marijuana Laws,Oakland Cannabis Buyers' Cooperative,"Oakland, California",Oaksterdam University,Paraquat,Pete Wilson,Plant cultivation,Prima facie,Proposition 215,Psychoactive drug,Recreational marijuana,Richard Lee (activist),Rohrabacher–Farr amendment,Rolling paper,Russian colonization of the Americas,"San Diego County, California",San Francisco,San Francisco Cannabis Buyers Club,"Santa Ana, California","Santa Cruz, California",Schedule I drugs,Sonoratown,Spasticity,Supreme Court of California,Terence Hallinan,Time (magazine),Tom Ammiano,United States,United States Department of Justice,United States v. Oakland Cannabis Buyers' Cooperative,Veto,West Hollywood,Wo/Men's Alliance for Medical Marijuana
2016-08-01,69.0,406.0,2569.0,22848.0,2344.0,49.0,10447.0,25.0,27.0,9.0,79.0,122.0,26.0,65.0,233.0,4888.0,675.0,568.0,22.0,326.0,1.0,33.0,199.0,16.0,12.0,670.0,45.0,205.0,79.0,31.0,270.0,193.0,53.0,73.0,2822.0,93.0,665.0,557.0,5372.0,1847.0,141.0,42.0,131.0,1418.0,9779.0,14.0,1578.0,46.0,3956.0,56.0,8558.0,117.0,7.0,1977.0,45.0,450.0,350.0,19.0,716.0,3.0,1248.0,4.0,8.0,,192.0,148.0,659.0,6900.0,12.0,622.0,1094.0,,3.0,435.0,130.0,35.0,1424.0,35.0,38026.0,946.0,9.0,451.0,82.0,1.0
2016-08-02,73.0,404.0,2747.0,18139.0,2525.0,35.0,10035.0,75.0,25.0,19.0,74.0,133.0,31.0,80.0,204.0,4950.0,682.0,294.0,42.0,384.0,2.0,49.0,214.0,25.0,10.0,648.0,51.0,208.0,86.0,48.0,339.0,172.0,57.0,71.0,2874.0,110.0,745.0,489.0,5487.0,1773.0,116.0,40.0,235.0,1499.0,9243.0,18.0,1617.0,54.0,4194.0,49.0,8347.0,110.0,1.0,1799.0,32.0,494.0,404.0,17.0,879.0,3.0,1175.0,1.0,9.0,,189.0,169.0,744.0,6888.0,21.0,616.0,945.0,,2.0,474.0,111.0,33.0,1459.0,25.0,36987.0,1057.0,20.0,449.0,91.0,1.0
2016-08-03,92.0,536.0,2689.0,16063.0,2289.0,49.0,11086.0,214.0,20.0,9.0,69.0,147.0,32.0,54.0,195.0,4885.0,698.0,285.0,31.0,360.0,4.0,49.0,162.0,20.0,5.0,670.0,63.0,178.0,83.0,31.0,243.0,215.0,48.0,57.0,2904.0,97.0,738.0,542.0,5038.0,2275.0,131.0,38.0,294.0,1667.0,9468.0,20.0,1545.0,52.0,4024.0,36.0,8367.0,130.0,3.0,1741.0,35.0,520.0,369.0,12.0,722.0,4.0,1161.0,1.0,11.0,,205.0,177.0,534.0,6967.0,21.0,578.0,1012.0,2.0,3.0,461.0,111.0,46.0,1287.0,31.0,36368.0,958.0,10.0,455.0,72.0,3.0
2016-08-04,71.0,496.0,2857.0,16143.0,2301.0,48.0,9654.0,29.0,21.0,11.0,57.0,123.0,26.0,54.0,241.0,4762.0,713.0,296.0,42.0,361.0,1.0,37.0,155.0,8.0,9.0,717.0,32.0,173.0,70.0,38.0,218.0,175.0,57.0,44.0,2999.0,85.0,628.0,536.0,5078.0,2218.0,106.0,47.0,153.0,1627.0,9336.0,8.0,2391.0,40.0,3809.0,36.0,7944.0,97.0,2.0,1652.0,33.0,484.0,572.0,11.0,775.0,4.0,1151.0,1.0,7.0,,209.0,154.0,552.0,6374.0,8.0,501.0,999.0,,1.0,449.0,127.0,44.0,1319.0,22.0,36343.0,1093.0,11.0,445.0,69.0,0.0
2016-08-05,53.0,379.0,2607.0,19078.0,2321.0,41.0,9467.0,27.0,20.0,2.0,48.0,146.0,31.0,48.0,222.0,4345.0,780.0,230.0,61.0,313.0,2.0,46.0,107.0,24.0,19.0,701.0,35.0,154.0,64.0,25.0,207.0,153.0,42.0,72.0,2834.0,99.0,567.0,445.0,4607.0,1817.0,117.0,46.0,143.0,1578.0,9710.0,15.0,2693.0,22.0,3557.0,36.0,6925.0,104.0,3.0,1784.0,39.0,479.0,340.0,16.0,670.0,2.0,1085.0,0.0,7.0,,232.0,172.0,553.0,6219.0,11.0,526.0,971.0,,1.0,376.0,100.0,40.0,1271.0,27.0,36585.0,1189.0,8.0,345.0,66.0,1.0
2016-08-06,55.0,367.0,2177.0,17572.0,1994.0,26.0,9209.0,20.0,12.0,4.0,26.0,100.0,13.0,46.0,142.0,3920.0,703.0,163.0,28.0,253.0,2.0,31.0,110.0,8.0,9.0,468.0,20.0,141.0,52.0,23.0,197.0,77.0,30.0,62.0,2456.0,54.0,449.0,343.0,4641.0,1777.0,64.0,34.0,69.0,1309.0,11725.0,10.0,2500.0,16.0,3062.0,58.0,6611.0,72.0,0.0,1868.0,29.0,359.0,300.0,12.0,476.0,2.0,1053.0,0.0,2.0,,200.0,147.0,598.0,6011.0,8.0,555.0,937.0,0.0,1.0,323.0,83.0,27.0,1178.0,28.0,50794.0,850.0,6.0,353.0,72.0,0.0
2016-08-07,40.0,426.0,2527.0,17383.0,1960.0,42.0,9494.0,28.0,7.0,2.0,19.0,89.0,14.0,59.0,175.0,5156.0,753.0,248.0,20.0,256.0,2.0,28.0,124.0,16.0,7.0,562.0,23.0,162.0,62.0,25.0,226.0,73.0,35.0,56.0,2363.0,52.0,502.0,374.0,5524.0,1776.0,65.0,23.0,84.0,1431.0,11110.0,3.0,1250.0,16.0,3184.0,53.0,7654.0,76.0,0.0,1904.0,55.0,403.0,279.0,6.0,568.0,5.0,1187.0,,7.0,,204.0,156.0,524.0,6689.0,14.0,591.0,1085.0,,,330.0,127.0,20.0,1206.0,25.0,40179.0,802.0,11.0,326.0,94.0,0.0
2016-08-08,52.0,515.0,2901.0,13489.0,2417.0,78.0,9850.0,31.0,13.0,8.0,52.0,114.0,26.0,62.0,191.0,4498.0,755.0,295.0,23.0,394.0,1.0,45.0,92.0,15.0,7.0,546.0,43.0,175.0,80.0,37.0,201.0,191.0,62.0,65.0,2847.0,67.0,610.0,447.0,5560.0,1810.0,102.0,36.0,124.0,1380.0,10641.0,13.0,1655.0,37.0,3878.0,55.0,8237.0,106.0,0.0,1790.0,37.0,515.0,336.0,6.0,644.0,7.0,1246.0,0.0,4.0,,204.0,145.0,743.0,6628.0,12.0,562.0,1067.0,,,492.0,144.0,22.0,1311.0,28.0,42158.0,878.0,7.0,374.0,70.0,1.0
2016-08-09,53.0,591.0,2483.0,13003.0,2443.0,47.0,9370.0,17.0,19.0,7.0,51.0,108.0,30.0,71.0,185.0,4744.0,717.0,277.0,21.0,377.0,1.0,42.0,113.0,14.0,12.0,608.0,42.0,177.0,68.0,36.0,247.0,150.0,55.0,49.0,2908.0,72.0,461.0,356.0,5263.0,1820.0,98.0,34.0,122.0,1365.0,9578.0,8.0,1476.0,36.0,3733.0,41.0,8515.0,84.0,2.0,1840.0,43.0,495.0,257.0,10.0,765.0,3.0,1184.0,5.0,4.0,,224.0,154.0,628.0,6054.0,10.0,521.0,1007.0,,2.0,437.0,109.0,31.0,1269.0,26.0,40465.0,937.0,6.0,390.0,90.0,2.0
2016-08-10,65.0,551.0,2574.0,12681.0,2344.0,56.0,9417.0,29.0,16.0,3.0,45.0,133.0,56.0,59.0,157.0,4848.0,785.0,277.0,15.0,354.0,1.0,37.0,129.0,20.0,3.0,626.0,38.0,169.0,62.0,25.0,203.0,170.0,60.0,45.0,2831.0,110.0,448.0,353.0,5431.0,1712.0,99.0,37.0,103.0,1340.0,10112.0,11.0,1411.0,55.0,3800.0,55.0,7287.0,57.0,3.0,1688.0,44.0,467.0,263.0,16.0,718.0,2.0,1249.0,2.0,4.0,,187.0,127.0,497.0,6464.0,14.0,506.0,929.0,1.0,0.0,437.0,80.0,24.0,1333.0,31.0,40730.0,1241.0,18.0,373.0,68.0,3.0
2016-08-11,79.0,606.0,2467.0,13311.0,2292.0,42.0,9465.0,23.0,14.0,4.0,73.0,161.0,37.0,71.0,164.0,4727.0,889.0,258.0,24.0,346.0,1.0,43.0,148.0,14.0,7.0,624.0,36.0,184.0,71.0,41.0,235.0,141.0,46.0,51.0,2927.0,186.0,523.0,428.0,5459.0,1764.0,445.0,29.0,100.0,1325.0,10054.0,10.0,1730.0,41.0,4937.0,42.0,6900.0,110.0,2.0,1785.0,49.0,489.0,286.0,13.0,705.0,3.0,1142.0,4.0,3.0,,222.0,139.0,514.0,6136.0,6.0,572.0,1090.0,7.0,2.0,506.0,121.0,25.0,1498.0,25.0,39023.0,1457.0,17.0,395.0,66.0,2.0
2016-08-12,64.0,336.0,2405.0,12199.0,2145.0,46.0,9066.0,30.0,24.0,1.0,59.0,134.0,25.0,56.0,132.0,4527.0,750.0,227.0,30.0,303.0,1.0,46.0,94.0,15.0,5.0,502.0,29.0,140.0,61.0,44.0,241.0,135.0,51.0,54.0,2729.0,157.0,468.0,363.0,4658.0,1871.0,165.0,23.0,74.0,1567.0,9372.0,6.0,1598.0,29.0,3461.0,42.0,6636.0,95.0,2.0,1645.0,57.0,460.0,276.0,13.0,564.0,1.0,1050.0,,4.0,,171.0,153.0,693.0,5865.0,12.0,493.0,955.0,4.0,2.0,467.0,85.0,31.0,1373.0,28.0,39123.0,1149.0,14.0,416.0,70.0,4.0
2016-08-13,57.0,470.0,2487.0,14763.0,1788.0,35.0,8654.0,14.0,11.0,3.0,43.0,88.0,20.0,47.0,113.0,3936.0,609.0,168.0,15.0,314.0,0.0,36.0,102.0,9.0,2.0,464.0,30.0,160.0,56.0,44.0,216.0,71.0,24.0,60.0,2386.0,80.0,391.0,315.0,4522.0,1886.0,96.0,23.0,104.0,1533.0,9228.0,5.0,1265.0,12.0,3243.0,38.0,6023.0,80.0,3.0,1679.0,32.0,341.0,220.0,10.0,453.0,2.0,969.0,1.0,2.0,,205.0,119.0,493.0,5742.0,7.0,492.0,992.0,2.0,1.0,330.0,90.0,23.0,1400.0,25.0,37668.0,891.0,10.0,298.0,65.0,4.0
2016-08-14,63.0,576.0,2320.0,13988.0,1971.0,25.0,9483.0,23.0,9.0,4.0,42.0,112.0,16.0,51.0,131.0,4024.0,653.0,212.0,15.0,346.0,0.0,25.0,101.0,13.0,6.0,530.0,27.0,160.0,56.0,68.0,261.0,87.0,36.0,43.0,2294.0,64.0,453.0,369.0,4623.0,1860.0,82.0,35.0,83.0,1597.0,10481.0,16.0,1392.0,15.0,3228.0,50.0,6058.0,86.0,2.0,1766.0,45.0,353.0,282.0,20.0,552.0,3.0,949.0,,10.0,,218.0,125.0,480.0,6255.0,7.0,469.0,1059.0,,1.0,329.0,85.0,31.0,1319.0,18.0,40934.0,822.0,18.0,329.0,70.0,0.0
2016-08-15,60.0,586.0,2686.0,12298.0,2156.0,44.0,9795.0,35.0,28.0,5.0,63.0,128.0,39.0,57.0,168.0,4533.0,731.0,315.0,22.0,354.0,0.0,41.0,110.0,22.0,10.0,617.0,36.0,202.0,79.0,48.0,249.0,125.0,50.0,63.0,2957.0,109.0,447.0,344.0,4973.0,1728.0,103.0,39.0,81.0,1462.0,9875.0,10.0,1546.0,30.0,3944.0,32.0,6939.0,109.0,1.0,1637.0,64.0,475.0,249.0,30.0,698.0,3.0,1118.0,2.0,9.0,,227.0,118.0,593.0,6558.0,11.0,518.0,1131.0,1.0,1.0,464.0,102.0,40.0,1359.0,25.0,42739.0,898.0,14.0,390.0,92.0,0.0
2016-08-16,48.0,654.0,2473.0,13065.0,2300.0,48.0,9896.0,29.0,22.0,3.0,55.0,113.0,36.0,52.0,197.0,4543.0,641.0,286.0,24.0,349.0,3.0,30.0,104.0,23.0,5.0,706.0,35.0,173.0,71.0,45.0,235.0,171.0,53.0,65.0,3409.0,99.0,492.0,404.0,5214.0,1797.0,108.0,38.0,93.0,1439.0,9800.0,12.0,1609.0,53.0,4023.0,40.0,7136.0,116.0,0.0,1788.0,45.0,503.0,283.0,26.0,763.0,1.0,1170.0,,18.0,,225.0,133.0,753.0,6431.0,10.0,543.0,1026.0,,0.0,449.0,115.0,30.0,1380.0,33.0,40070.0,1022.0,7.0,374.0,67.0,0.0
2016-08-17,50.0,661.0,2499.0,14237.0,2240.0,73.0,10252.0,22.0,22.0,9.0,51.0,156.0,24.0,59.0,160.0,4968.0,695.0,332.0,15.0,350.0,2.0,39.0,107.0,24.0,10.0,700.0,49.0,216.0,83.0,49.0,261.0,179.0,40.0,66.0,3124.0,113.0,698.0,334.0,5172.0,1909.0,110.0,48.0,91.0,1475.0,10150.0,18.0,1883.0,43.0,4234.0,40.0,7318.0,117.0,3.0,1805.0,43.0,539.0,334.0,17.0,748.0,5.0,1124.0,1.0,6.0,,215.0,163.0,593.0,6796.0,16.0,555.0,1002.0,,,455.0,130.0,33.0,1395.0,27.0,43620.0,1057.0,14.0,438.0,78.0,3.0
2016-08-18,52.0,637.0,2336.0,12431.0,2280.0,48.0,11069.0,28.0,35.0,0.0,45.0,134.0,27.0,65.0,122.0,4371.0,628.0,252.0,27.0,350.0,,57.0,96.0,14.0,10.0,630.0,46.0,201.0,57.0,35.0,434.0,170.0,52.0,65.0,3010.0,116.0,544.0,355.0,4800.0,1738.0,96.0,34.0,88.0,1377.0,10091.0,7.0,1599.0,47.0,4049.0,23.0,7407.0,113.0,3.0,1802.0,45.0,475.0,292.0,13.0,748.0,2.0,1219.0,0.0,10.0,,209.0,144.0,566.0,6206.0,6.0,553.0,991.0,,2.0,444.0,129.0,31.0,1293.0,25.0,39709.0,1388.0,6.0,465.0,74.0,0.0
2016-08-19,40.0,444.0,2370.0,13528.0,2199.0,61.0,12079.0,43.0,16.0,2.0,37.0,109.0,27.0,57.0,197.0,4400.0,616.0,258.0,13.0,300.0,3.0,52.0,93.0,4.0,6.0,546.0,37.0,160.0,60.0,25.0,246.0,134.0,28.0,48.0,2729.0,91.0,527.0,326.0,4352.0,1780.0,110.0,21.0,86.0,1340.0,9339.0,9.0,1462.0,26.0,3757.0,31.0,6414.0,109.0,0.0,1709.0,49.0,477.0,409.0,16.0,671.0,4.0,1055.0,0.0,8.0,,208.0,168.0,582.0,5972.0,4.0,570.0,955.0,1.0,1.0,430.0,97.0,34.0,1341.0,35.0,40275.0,1042.0,11.0,389.0,86.0,1.0
2016-08-20,41.0,494.0,2296.0,17093.0,1910.0,31.0,10093.0,22.0,13.0,4.0,41.0,116.0,20.0,57.0,115.0,3827.0,597.0,215.0,10.0,272.0,0.0,37.0,102.0,17.0,5.0,510.0,30.0,170.0,72.0,27.0,187.0,97.0,34.0,51.0,2413.0,71.0,524.0,425.0,4345.0,1839.0,73.0,27.0,68.0,1389.0,8943.0,6.0,1837.0,19.0,3445.0,42.0,5769.0,80.0,1.0,1604.0,39.0,368.0,737.0,13.0,555.0,4.0,912.0,1.0,7.0,,178.0,153.0,496.0,5709.0,3.0,462.0,902.0,,0.0,336.0,62.0,33.0,1217.0,16.0,37651.0,901.0,8.0,316.0,65.0,1.0
2016-08-21,56.0,651.0,2786.0,18060.0,2028.0,32.0,10927.0,18.0,15.0,3.0,48.0,124.0,23.0,47.0,108.0,4592.0,602.0,260.0,19.0,365.0,,44.0,109.0,11.0,7.0,591.0,27.0,172.0,76.0,56.0,219.0,82.0,38.0,60.0,2557.0,102.0,482.0,364.0,4988.0,1888.0,91.0,29.0,54.0,1557.0,10470.0,8.0,2738.0,32.0,3620.0,43.0,6611.0,99.0,5.0,1794.0,54.0,423.0,304.0,21.0,632.0,5.0,1045.0,0.0,11.0,,225.0,133.0,487.0,6413.0,10.0,597.0,1010.0,0.0,,425.0,80.0,29.0,1304.0,17.0,43665.0,4047.0,7.0,381.0,90.0,1.0
2016-08-22,64.0,692.0,2720.0,14604.0,2278.0,45.0,11180.0,25.0,20.0,9.0,66.0,165.0,39.0,63.0,191.0,4947.0,624.0,374.0,23.0,332.0,5.0,46.0,118.0,23.0,15.0,585.0,49.0,193.0,59.0,74.0,217.0,155.0,52.0,63.0,3011.0,120.0,555.0,358.0,5400.0,1881.0,130.0,48.0,89.0,1439.0,11212.0,11.0,2140.0,32.0,4366.0,51.0,7323.0,78.0,4.0,1792.0,37.0,505.0,333.0,19.0,757.0,5.0,1172.0,2.0,14.0,,246.0,149.0,596.0,6641.0,17.0,614.0,1033.0,1.0,2.0,480.0,146.0,40.0,1438.0,24.0,43564.0,1208.0,29.0,438.0,112.0,5.0
2016-08-23,66.0,734.0,2623.0,13567.0,2328.0,50.0,11480.0,32.0,23.0,3.0,54.0,181.0,26.0,59.0,209.0,4945.0,728.0,432.0,26.0,341.0,5.0,36.0,112.0,35.0,7.0,722.0,41.0,196.0,89.0,35.0,258.0,188.0,48.0,78.0,3403.0,154.0,497.0,393.0,5420.0,2045.0,159.0,46.0,71.0,1494.0,10002.0,12.0,1701.0,40.0,4457.0,42.0,7453.0,77.0,6.0,1896.0,55.0,556.0,463.0,19.0,932.0,4.0,1367.0,0.0,14.0,,231.0,187.0,666.0,6396.0,16.0,617.0,1001.0,2.0,3.0,490.0,184.0,59.0,1480.0,31.0,38716.0,1173.0,17.0,510.0,98.0,4.0
2016-08-24,97.0,743.0,2918.0,12854.0,2292.0,57.0,11329.0,26.0,20.0,7.0,70.0,170.0,45.0,52.0,188.0,4910.0,644.0,430.0,24.0,363.0,2.0,30.0,169.0,30.0,15.0,728.0,52.0,209.0,89.0,39.0,219.0,155.0,59.0,75.0,3577.0,208.0,489.0,398.0,5393.0,1896.0,177.0,53.0,93.0,1522.0,9637.0,14.0,2002.0,53.0,4454.0,34.0,8119.0,90.0,5.0,1891.0,51.0,560.0,285.0,20.0,886.0,6.0,1239.0,1.0,7.0,,242.0,200.0,582.0,6513.0,21.0,510.0,1040.0,2.0,1.0,505.0,135.0,48.0,1369.0,30.0,37531.0,1095.0,21.0,487.0,88.0,1.0
2016-08-25,50.0,725.0,4062.0,13634.0,2303.0,58.0,10569.0,22.0,22.0,5.0,50.0,197.0,50.0,42.0,220.0,5168.0,653.0,400.0,45.0,397.0,5.0,39.0,127.0,22.0,12.0,704.0,50.0,219.0,67.0,35.0,242.0,182.0,53.0,89.0,3272.0,193.0,466.0,383.0,5315.0,2032.0,185.0,52.0,121.0,1569.0,9337.0,10.0,1611.0,41.0,4346.0,66.0,8252.0,84.0,1.0,1899.0,73.0,504.0,273.0,17.0,861.0,4.0,1206.0,2.0,13.0,,217.0,187.0,496.0,6352.0,14.0,495.0,994.0,1.0,,504.0,123.0,47.0,1373.0,27.0,39822.0,1047.0,12.0,491.0,75.0,3.0
2016-08-26,53.0,435.0,3253.0,14119.0,2221.0,47.0,9864.0,27.0,19.0,5.0,31.0,161.0,32.0,54.0,172.0,4725.0,637.0,401.0,45.0,335.0,2.0,28.0,108.0,27.0,7.0,614.0,41.0,166.0,76.0,41.0,212.0,146.0,51.0,71.0,3174.0,147.0,488.0,362.0,4734.0,1943.0,182.0,41.0,84.0,1553.0,8964.0,6.0,1660.0,36.0,3998.0,45.0,6823.0,61.0,2.0,1824.0,58.0,446.0,257.0,17.0,772.0,7.0,1106.0,2.0,7.0,,194.0,177.0,655.0,6173.0,5.0,662.0,1006.0,1.0,0.0,456.0,126.0,56.0,1419.0,22.0,35336.0,943.0,13.0,428.0,87.0,0.0
2016-08-27,53.0,547.0,2435.0,17368.0,1977.0,36.0,10101.0,23.0,23.0,3.0,48.0,214.0,27.0,52.0,176.0,4274.0,676.0,312.0,22.0,311.0,2.0,30.0,114.0,20.0,9.0,567.0,42.0,181.0,79.0,49.0,201.0,72.0,40.0,54.0,2608.0,75.0,431.0,367.0,4411.0,1963.0,125.0,38.0,85.0,1533.0,9104.0,13.0,1781.0,14.0,3666.0,38.0,6195.0,104.0,1.0,1689.0,55.0,371.0,256.0,16.0,663.0,5.0,980.0,4.0,6.0,,220.0,171.0,445.0,5924.0,10.0,550.0,994.0,1.0,1.0,382.0,86.0,29.0,1272.0,23.0,33268.0,817.0,10.0,344.0,69.0,1.0
2016-08-28,41.0,726.0,2704.0,18002.0,2223.0,39.0,11809.0,20.0,15.0,2.0,47.0,147.0,23.0,68.0,164.0,4595.0,632.0,284.0,13.0,308.0,1.0,40.0,103.0,13.0,17.0,568.0,48.0,206.0,55.0,42.0,222.0,92.0,49.0,64.0,2463.0,109.0,435.0,399.0,5492.0,2142.0,133.0,29.0,89.0,1535.0,9803.0,8.0,1436.0,18.0,3753.0,52.0,7697.0,92.0,1.0,2256.0,46.0,368.0,289.0,22.0,698.0,3.0,1170.0,0.0,6.0,,186.0,176.0,721.0,6635.0,14.0,532.0,1163.0,0.0,2.0,403.0,113.0,33.0,1346.0,34.0,36934.0,840.0,15.0,341.0,101.0,3.0
2016-08-29,67.0,853.0,2744.0,15847.0,2338.0,60.0,11121.0,37.0,18.0,7.0,44.0,162.0,46.0,99.0,227.0,5099.0,618.0,477.0,31.0,396.0,7.0,47.0,161.0,13.0,15.0,676.0,45.0,236.0,95.0,27.0,257.0,163.0,56.0,61.0,3172.0,224.0,489.0,402.0,5628.0,2124.0,198.0,36.0,101.0,1686.0,10109.0,11.0,1534.0,58.0,4589.0,34.0,8949.0,88.0,3.0,2120.0,34.0,522.0,283.0,18.0,884.0,3.0,1270.0,1.0,5.0,,253.0,160.0,587.0,6904.0,10.0,610.0,1088.0,1.0,0.0,516.0,133.0,29.0,1516.0,38.0,40831.0,1018.0,10.0,475.0,87.0,1.0
2016-08-30,104.0,926.0,2980.0,13440.0,2318.0,50.0,10852.0,33.0,19.0,4.0,51.0,144.0,32.0,57.0,271.0,5195.0,651.0,580.0,25.0,369.0,6.0,40.0,152.0,10.0,14.0,751.0,43.0,226.0,92.0,31.0,234.0,185.0,74.0,61.0,3280.0,227.0,450.0,476.0,5717.0,1836.0,180.0,46.0,88.0,1677.0,9675.0,6.0,1632.0,40.0,4607.0,46.0,9216.0,77.0,0.0,1925.0,60.0,519.0,289.0,26.0,1000.0,7.0,1313.0,4.0,11.0,,227.0,231.0,560.0,6577.0,5.0,569.0,1043.0,,,515.0,143.0,38.0,1567.0,30.0,37667.0,1208.0,12.0,585.0,105.0,3.0
2016-08-31,80.0,810.0,3000.0,12605.0,2450.0,54.0,10612.0,31.0,26.0,15.0,60.0,145.0,44.0,65.0,239.0,5236.0,726.0,569.0,26.0,405.0,3.0,43.0,119.0,20.0,11.0,765.0,60.0,221.0,72.0,46.0,236.0,160.0,62.0,68.0,3201.0,264.0,475.0,426.0,5721.0,1896.0,253.0,34.0,97.0,1777.0,8987.0,25.0,1582.0,54.0,4377.0,50.0,8201.0,91.0,1.0,1842.0,61.0,601.0,261.0,20.0,980.0,6.0,1329.0,4.0,14.0,,245.0,206.0,557.0,6279.0,22.0,602.0,1105.0,1.0,1.0,520.0,158.0,36.0,1370.0,47.0,38697.0,1221.0,24.0,561.0,93.0,4.0
2016-09-01,89.0,677.0,2689.0,14127.0,2197.0,47.0,10406.0,25.0,22.0,7.0,60.0,171.0,34.0,54.0,247.0,5014.0,746.0,396.0,30.0,364.0,4.0,46.0,125.0,18.0,15.0,639.0,44.0,194.0,77.0,37.0,238.0,157.0,69.0,52.0,3147.0,262.0,459.0,408.0,5813.0,1899.0,1889.0,38.0,80.0,1713.0,9177.0,20.0,1697.0,41.0,4079.0,47.0,7630.0,61.0,3.0,1831.0,70.0,490.0,356.0,19.0,974.0,1.0,1315.0,2.0,29.0,,183.0,210.0,540.0,6139.0,16.0,633.0,978.0,5.0,,512.0,117.0,53.0,1403.0,33.0,39071.0,1117.0,24.0,560.0,80.0,2.0
2016-09-02,61.0,480.0,2468.0,18307.0,2036.0,51.0,10626.0,14.0,15.0,4.0,43.0,140.0,38.0,54.0,214.0,4687.0,612.0,283.0,20.0,329.0,1.0,24.0,139.0,16.0,4.0,677.0,31.0,207.0,83.0,34.0,213.0,175.0,39.0,60.0,2851.0,258.0,507.0,487.0,4803.0,2196.0,270.0,40.0,69.0,1570.0,9581.0,8.0,1485.0,35.0,3950.0,50.0,7008.0,85.0,4.0,1897.0,36.0,447.0,368.0,12.0,810.0,1.0,1214.0,2.0,12.0,,226.0,179.0,558.0,6047.0,12.0,542.0,876.0,3.0,,464.0,124.0,39.0,1338.0,28.0,37454.0,976.0,22.0,486.0,83.0,2.0
2016-09-03,58.0,514.0,4115.0,18529.0,1966.0,29.0,9668.0,18.0,8.0,5.0,45.0,114.0,17.0,52.0,133.0,3937.0,634.0,243.0,8.0,264.0,1.0,28.0,107.0,7.0,10.0,586.0,34.0,180.0,61.0,40.0,235.0,80.0,42.0,55.0,2504.0,151.0,417.0,457.0,4323.0,1982.0,146.0,36.0,60.0,1559.0,8674.0,13.0,1206.0,11.0,3588.0,58.0,6382.0,60.0,1.0,1670.0,28.0,478.0,386.0,19.0,601.0,4.0,1027.0,2.0,10.0,,230.0,157.0,488.0,5687.0,7.0,465.0,986.0,,0.0,344.0,89.0,31.0,1225.0,34.0,32981.0,804.0,8.0,352.0,70.0,3.0
2016-09-04,53.0,762.0,2548.0,22000.0,2076.0,22.0,9996.0,21.0,9.0,4.0,56.0,135.0,25.0,57.0,140.0,4312.0,637.0,281.0,13.0,325.0,0.0,46.0,102.0,9.0,8.0,595.0,45.0,220.0,61.0,37.0,208.0,67.0,43.0,59.0,2513.0,144.0,436.0,425.0,5208.0,2124.0,115.0,28.0,99.0,1930.0,10405.0,11.0,1294.0,14.0,3685.0,46.0,6495.0,73.0,3.0,1804.0,40.0,392.0,256.0,12.0,632.0,3.0,1265.0,2.0,11.0,,243.0,155.0,476.0,6194.0,7.0,451.0,1022.0,0.0,,412.0,98.0,32.0,1311.0,24.0,37069.0,868.0,14.0,427.0,86.0,2.0
2016-09-05,60.0,771.0,2614.0,18306.0,3080.0,34.0,10675.0,30.0,19.0,8.0,61.0,123.0,30.0,64.0,145.0,4752.0,629.0,339.0,22.0,381.0,,39.0,123.0,12.0,8.0,570.0,43.0,208.0,91.0,30.0,229.0,108.0,48.0,71.0,2782.0,203.0,463.0,368.0,6351.0,2028.0,210.0,43.0,55.0,2104.0,11064.0,7.0,1503.0,32.0,4483.0,55.0,8538.0,89.0,0.0,1864.0,32.0,470.0,241.0,23.0,849.0,2.0,1409.0,8.0,11.0,,245.0,207.0,500.0,6418.0,5.0,580.0,1054.0,2.0,,502.0,99.0,34.0,1474.0,15.0,40650.0,1012.0,16.0,914.0,88.0,0.0
2016-09-06,66.0,904.0,2720.0,14850.0,3334.0,38.0,10590.0,22.0,12.0,4.0,58.0,138.0,24.0,80.0,196.0,5559.0,633.0,409.0,21.0,389.0,4.0,39.0,104.0,12.0,4.0,792.0,57.0,163.0,86.0,32.0,240.0,168.0,69.0,70.0,3802.0,429.0,487.0,407.0,7098.0,2004.0,241.0,61.0,106.0,1801.0,9951.0,8.0,1662.0,49.0,5825.0,54.0,10167.0,71.0,3.0,1792.0,50.0,540.0,282.0,12.0,955.0,6.0,1399.0,3.0,11.0,,271.0,196.0,645.0,6605.0,6.0,597.0,992.0,4.0,,578.0,133.0,31.0,1595.0,25.0,41404.0,1168.0,23.0,876.0,83.0,1.0
